order_id,quantity,unit_price,ORDERLINENUMBER,total_price,order_date,STATUS,QTR_ID,MONTH_ID,YEAR_ID,category,MSRP,product,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,region,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,order_year
10267,0.3736263736263737,0.7278446389496718,5,0.2001276407706385,2004-07-07,Shipped,3,7,2004,0,73,54,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Medium,2004
10279,0.28571428571428575,0.6575492341356672,5,0.1409187929712286,2004-08-09,Shipped,3,8,2004,0,73,54,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10288,0.3296703296703297,0.536925601750547,11,0.13961885701219132,2004-09-01,Shipped,3,9,2004,0,73,54,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Small,2004
10301,0.23076923076923078,0.6173413566739605,1,0.10752484987871921,2003-10-05,Shipped,4,10,2003,0,73,54,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,1,Klaeboe,Jan,Small,2003
10311,0.21978021978021983,0.8283643326039387,6,0.13172659876314916,2004-10-16,Shipped,4,10,2004,0,73,54,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10321,0.2637362637362638,0.5972374179431071,3,0.12016834464772691,2004-11-04,Shipped,4,11,2004,0,73,54,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,1,Benitez,Violeta,Small,2004
10332,0.18681318681318687,0.40973741794310725,4,0.060672746269117624,2004-11-17,Shipped,4,11,2004,0,73,54,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1,Ashworth,Victoria,Small,2004
10344,0.2527472527472528,0.44652625820568925,7,0.0914837283751462,2004-11-25,Shipped,4,11,2004,0,73,54,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,1,Lebihan,Laurence,Small,2004
10367,0.16483516483516486,0.45801422319474827,10,0.057764801292877484,2005-01-12,Resolved,1,1,2005,0,73,54,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Small,2005
10380,0.3076923076923077,1.0,3,0.2176135440386393,2005-02-16,Shipped,1,2,2005,0,73,54,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2005
10407,0.21978021978021983,0.6776531728665209,8,0.11065998954463274,2005-04-22,On Hold,2,4,2005,0,73,54,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1,Frick,Sue,Small,2005
10420,0.5934065934065935,0.5168216630196937,11,0.2498457796564434,2005-05-29,In Process,2,5,2005,0,73,54,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Medium,2005
10104,0.3186813186813187,0.39127461706783373,6,0.10734912324172266,2003-01-31,Shipped,1,1,2003,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2003
10115,0.4505494505494506,0.5809628008752735,2,0.2042392029216208,2003-04-04,Shipped,2,4,2003,0,57,55,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1,Hernandez,Maria,Medium,2003
10127,0.15384615384615385,0.46239059080962797,8,0.05379661443149492,2003-06-03,Shipped,2,6,2003,0,57,55,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2003
10141,0.15384615384615385,0.3754102844638949,2,0.04444413400222195,2003-08-01,Shipped,3,8,2003,0,57,55,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Small,2003
10152,0.20879120879120883,0.525574398249453,4,0.08460024395856969,2003-09-25,Shipped,3,9,2003,0,57,55,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Small,2003
10165,0.20879120879120883,0.5809628008752735,9,0.09204473014932352,2003-10-22,Shipped,4,10,2003,0,57,55,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Small,2003
10176,0.23076923076923078,0.5730306345733042,8,0.1010928138099079,2003-11-06,Shipped,4,11,2003,0,57,55,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Small,2003
10184,0.27472527472527475,0.4544584245076586,3,0.10155970257347616,2003-11-14,Shipped,4,11,2003,0,57,55,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,1,Roel,Jose Pedro,Small,2003
10195,0.41758241758241765,0.5414387308533917,3,0.1795904172367979,2003-11-25,Shipped,4,11,2003,0,57,55,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,1,Frick,Steve,Small,2003
10207,0.4725274725274726,0.2727024070021882,4,0.13323240693289373,2003-12-09,Shipped,4,12,2003,0,57,55,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,1,Franco,Valarie,Small,2003
10220,0.21978021978021983,0.3992067833698031,8,0.0717383775946332,2004-02-12,Shipped,1,2,2004,0,57,55,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,1,Cassidy,Dean,Small,2004
10230,0.3296703296703297,0.3754102844638949,6,0.10835863233208365,2004-03-15,Shipped,1,3,2004,0,57,55,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,1,Keitel,Roland,Small,2004
10246,0.41758241758241765,0.3517505470459519,2,0.13471909839735838,2004-05-05,Shipped,2,5,2004,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10259,0.2417582417582418,0.2727024070021882,1,0.06094038014303708,2004-06-15,Shipped,2,6,2004,0,57,55,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Small,2004
10271,0.4285714285714286,0.5177789934354485,2,0.17875369375185193,2004-07-20,Shipped,3,7,2004,0,57,55,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10282,0.2527472527472528,0.2727024070021882,11,0.06438285760922072,2004-08-20,Shipped,3,8,2004,0,57,55,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10292,0.3736263736263737,0.36747811816192555,5,0.12263145859726027,2004-09-08,Shipped,3,9,2004,0,57,55,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10305,0.4285714285714286,0.4782549234135668,2,0.16919166482239478,2004-10-13,Shipped,4,10,2004,0,57,55,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,2004
10314,0.41758241758241765,0.35968271334792123,11,0.13659547654637602,2004-10-22,Shipped,4,10,2004,0,57,55,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,1,Ibsen,Palle,Small,2004
10324,0.20879120879120883,0.5782275711159737,14,0.09167710120163197,2004-11-05,Shipped,4,11,2004,0,57,55,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,1,Frick,Michael,Small,2004
10336,0.4285714285714286,1.0,4,0.40367643652849455,2004-11-20,Shipped,4,11,2004,0,57,55,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1,Bertrand,Marie,Medium,2004
10349,0.46153846153846156,0.28063457330415753,4,0.1318368874474566,2004-12-01,Shipped,4,12,2004,0,57,55,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2004
10358,0.41758241758241765,0.46334792122538293,14,0.16111779787319302,2004-12-10,Shipped,4,12,2004,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10371,0.20879120879120883,0.9626641137855578,12,0.14334734979967897,2005-01-23,Shipped,1,1,2005,0,57,55,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2005
10383,0.17582417582417587,0.8873085339168492,2,0.11297899294667102,2005-02-22,Shipped,1,2,2005,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2005
10394,0.27472527472527475,0.3201586433260394,2,0.07917698172222398,2005-03-15,Shipped,1,3,2005,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2005
10412,0.16483516483516486,0.3517505470459519,2,0.04576759821391151,2005-05-03,Shipped,2,5,2005,0,57,55,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2005
10425,0.5384615384615385,0.2727024070021882,1,0.15388727172999564,2005-05-31,In Process,2,5,2005,0,57,55,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Small,2005
10107,0.20879120879120883,1.0,3,0.17378702666853912,2003-02-24,Shipped,1,2,2003,1,112,56,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2003
10120,0.3186813186813187,0.9733315098468271,1,0.21687313933798852,2003-04-29,Shipped,2,4,2003,1,112,56,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2003
10134,0.3186813186813187,0.9116520787746172,3,0.20526709345936633,2003-07-01,Shipped,3,7,2003,1,112,56,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1,Da Cunha,Daniel,Medium,2003
10145,0.40659340659340665,0.9425601750547046,7,0.267433148514007,2003-08-25,Shipped,3,8,2003,1,112,56,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Medium,2003
10159,0.41758241758241765,1.0,15,0.35833161160442834,2003-10-10,Shipped,4,10,2003,1,112,56,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,1,Brown,Julie,Medium,2003
10168,0.4835164835164836,1.0,2,0.38714048646132876,2003-10-28,Shipped,4,10,2003,1,112,56,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2003
10180,0.46153846153846156,1.0,10,0.35830808335177605,2003-11-11,Shipped,4,11,2003,1,112,56,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,1,Rance,Martine,Medium,2003
10188,0.20879120879120883,1.0,2,0.15099403191166316,2003-11-18,Shipped,4,11,2003,1,112,56,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,1,Oeztan,Veysel,Small,2003
10201,0.3626373626373627,1.0,3,0.2844786323026733,2003-12-01,Shipped,4,12,2003,1,112,56,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,1,Murphy,Julie,Medium,2003
10211,0.20879120879120883,0.8654266958424508,15,0.13027814070924446,2004-01-15,Shipped,1,1,2004,1,112,56,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1,Perrier,Dominique,Small,2004
10223,0.28571428571428575,0.8808807439824946,2,0.17934042955236765,2004-02-20,Shipped,1,2,2004,1,112,56,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2004
10237,0.15384615384615385,1.0,8,0.1335868012384684,2004-04-05,Shipped,2,4,2004,1,112,56,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,1,Frick,Michael,Small,2004
10251,0.21978021978021983,1.0,3,0.1584517527445339,2004-05-18,Shipped,2,5,2004,1,112,56,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1,Brown,William,Small,2004
10263,0.39560439560439564,1.0,3,0.28126482004195386,2004-06-28,Shipped,2,6,2004,1,112,56,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1,King,Julie,Medium,2004
10275,0.16483516483516486,1.0,2,0.12290791556592434,2004-07-23,Shipped,3,7,2004,1,112,56,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Small,2004
10285,0.3076923076923077,1.0,7,0.2378375477090467,2004-08-27,Shipped,3,8,2004,1,112,56,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Medium,2004
10299,0.4505494505494506,1.0,10,0.36569007262142234,2004-09-30,Shipped,3,9,2004,1,112,56,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,1,Karttunen,Matti,Medium,2004
10309,0.16483516483516486,1.0,6,0.1594399393559288,2004-10-15,Shipped,4,10,2004,1,112,56,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Small,2004
10318,0.46153846153846156,1.0,2,0.4378571055690639,2004-11-02,Shipped,4,11,2004,1,112,56,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Medium,2004
10329,0.2637362637362638,0.8328774617067833,7,0.15817382526007912,2004-11-15,Shipped,4,11,2004,1,112,56,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10339,0.23076923076923078,0.7865153172866521,10,0.1320817283266192,2004-11-23,Shipped,4,11,2004,1,112,56,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Small,2004
10362,0.4835164835164836,0.9578774617067833,2,0.32085698719254274,2005-01-05,Shipped,1,1,2005,1,112,56,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2005
10374,0.3516483516483517,1.0,6,0.27314610236113374,2005-02-02,Shipped,1,2,2005,1,112,56,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Medium,2005
10389,0.4285714285714286,1.0,1,0.3025968573607035,2005-03-03,Shipped,1,3,2005,1,112,56,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,1,Larsson,Maria,Medium,2005
10403,0.43956043956043966,1.0,8,0.353333328431614,2005-04-08,Shipped,2,4,2005,1,112,56,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,1,Devon,Elizabeth,Medium,2005
10417,0.3186813186813187,1.0,3,0.2255712402403705,2005-05-13,Disputed,2,5,2005,1,112,56,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2005
10110,0.2527472527472528,0.44433807439824946,15,0.09114256871168847,2003-03-18,Shipped,1,3,2003,0,50,57,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1,Ashworth,Victoria,Small,2003
10123,0.4835164835164836,0.4511761487964989,1,0.18465046207282435,2003-05-20,Shipped,2,5,2003,0,50,57,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,1,Schmitt,Carine,Small,2003
10137,0.21978021978021983,0.3135940919037199,1,0.059771320089377945,2003-07-10,Shipped,3,7,2003,0,50,57,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Small,2003
10148,0.4505494505494506,0.4098741794310722,8,0.1610082444467809,2003-09-11,Shipped,3,9,2003,0,50,57,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2003
10161,0.18681318681318687,0.361734135667396,7,0.05473700927968989,2003-10-17,Shipped,4,10,2003,0,50,57,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,1,Ibsen,Palle,Small,2003
10172,0.3076923076923077,0.21717724288840257,5,0.07144574495227074,2003-11-05,Shipped,4,11,2003,0,50,57,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1,King,Julie,Small,2003
10181,0.3076923076923077,0.36857221006564544,1,0.09911938161869965,2003-11-12,Shipped,4,11,2003,0,50,57,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,1,Oeztan,Veysel,Small,2003
10192,0.4505494505494506,0.36857221006564544,6,0.1505719938797133,2003-11-20,Shipped,4,11,2003,0,50,57,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,1,Young,Valarie,Small,2003
10204,0.4285714285714286,0.3135940919037199,12,0.12935539205053867,2003-12-02,Shipped,4,12,2003,0,50,57,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2003
10212,0.4285714285714286,0.361734135667396,5,0.1410018771134069,2004-01-16,Shipped,1,1,2004,0,50,57,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10226,0.3296703296703297,0.22415207877461707,3,0.07908360396951034,2004-02-26,Shipped,1,2,2004,0,50,57,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,1,Thompson,Valarie,Small,2004
10241,0.16483516483516486,0.18285010940919033,10,0.02669868469715095,2004-04-13,Shipped,2,4,2004,0,50,57,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,1,Citeaux,Frederique,Small,2004
10266,0.2417582417582418,0.29294310722100647,1,0.06398728886150462,2004-07-06,Shipped,3,7,2004,0,50,57,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Small,2004
10278,0.3186813186813187,0.25164113785557984,1,0.08107468235020773,2004-08-06,Shipped,3,8,2004,0,50,57,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,1,King,Sue,Small,2004
10288,0.4835164835164836,0.34792122538293213,13,0.15689447652211252,2004-09-01,Shipped,3,9,2004,0,50,57,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Small,2004
10301,0.17582417582417587,0.3342450765864332,3,0.0475645685102278,2003-10-05,Shipped,4,10,2003,0,50,57,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,1,Klaeboe,Jan,Small,2003
10311,0.4285714285714286,0.3066192560175054,8,0.12766797518063447,2004-10-16,Shipped,4,10,2004,0,50,57,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10321,0.46153846153846156,0.2103391684901531,5,0.1136966046525649,2004-11-04,Shipped,4,11,2004,0,50,57,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,1,Benitez,Violeta,Small,2004
10332,0.15384615384615385,0.835339168490153,5,0.09389758004568893,2004-11-17,Shipped,4,11,2004,0,50,57,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,1,Ashworth,Victoria,Small,2004
10343,0.23076923076923078,0.1275984682713348,6,0.0364349697478139,2004-11-24,Shipped,4,11,2004,0,50,57,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Small,2004
10367,0.3516483516483517,0.15891684901531733,11,0.07211924118444166,2005-01-12,Resolved,1,1,2005,0,50,57,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Small,2005
10379,0.28571428571428575,1.0,3,0.25648956999912503,2005-02-10,Shipped,1,2,2005,0,50,57,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2005
10407,0.6373626373626374,0.18285010940919033,10,0.15395344494058014,2005-04-22,On Hold,2,4,2005,0,50,57,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1,Frick,Sue,Small,2005
10420,0.3406593406593407,0.45801422319474827,13,0.1287848319237214,2005-05-29,In Process,2,5,2005,0,50,57,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,2005
10106,0.2417582417582418,0.8445021881838073,4,0.14701555143974523,2003-02-17,Shipped,1,2,2003,2,109,58,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,1,Rovelli,Giovanni,Small,2003
10120,0.3626373626373627,1.0,10,0.30655842690102764,2003-04-29,Shipped,2,4,2003,2,109,58,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2003
10133,0.38461538461538464,0.9193107221006565,5,0.24822085970764673,2003-06-27,Shipped,2,6,2003,2,109,58,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2003
10145,0.3736263736263737,0.8295951859956237,16,0.2220089157372394,2003-08-25,Shipped,3,8,2003,2,109,58,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Medium,2003
10168,0.4725274725274726,1.0,11,0.43759388324251675,2003-10-28,Shipped,4,10,2003,2,109,58,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2003
10210,0.23076923076923078,0.9792122538293218,9,0.16005314444067828,2004-01-12,Shipped,1,1,2004,2,109,58,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,2,Kentary,Mory,Small,2004
10223,0.3076923076923077,1.0,11,0.22988793934416468,2004-02-20,Shipped,1,2,2004,2,109,58,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,2004
10235,0.18681318681318687,0.9492614879649892,5,0.12738637140670275,2004-04-02,Shipped,2,4,2004,2,109,58,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Small,2004
10250,0.27472527472527475,0.8445021881838073,6,0.1665653236200864,2004-05-11,Shipped,2,5,2004,2,109,58,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1,Frick,Sue,Small,2004
10262,0.3076923076923077,0.9641684901531729,1,0.20798901818807455,2004-06-24,Cancelled,2,6,2004,2,109,58,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2004
10275,0.20879120879120883,0.9343544857768054,11,0.13954239019107148,2004-07-23,Shipped,3,7,2004,2,109,58,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Small,2004
10284,0.17582417582417587,1.0,3,0.13446028761818352,2004-08-21,Shipped,3,8,2004,2,109,58,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,1,Klaeboe,Jan,Small,2004
10297,0.28571428571428575,1.0,6,0.2631951220050189,2004-09-16,Shipped,3,9,2004,2,109,58,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,1,Cassidy,Dean,Medium,2004
10308,0.27472527472527475,1.0,9,0.22142806199988674,2004-10-15,Shipped,4,10,2004,2,109,58,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,1,Frick,Steve,Medium,2004
10316,0.20879120879120883,1.0,1,0.17573546009130434,2004-11-01,Shipped,4,11,2004,2,109,58,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,1,Bennett,Helen,Small,2004
10328,0.4505494505494506,0.8295951859956237,14,0.2670640490505247,2004-11-12,Shipped,4,11,2004,2,109,58,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,1,Rovelli,Giovanni,Medium,2004
10339,0.16483516483516486,0.325082056892779,7,0.04275671713231776,2004-11-23,Shipped,4,11,2004,2,109,58,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Small,2004
10353,0.2417582417582418,0.6133752735229759,2,0.1122231478302172,2004-12-04,Shipped,4,12,2004,2,109,58,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1,Lewis,Dan,Small,2004
10374,0.43956043956043966,0.9193107221006565,3,0.2828147436854214,2005-02-02,Shipped,1,2,2005,2,109,58,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Medium,2005
10386,0.29670329670329676,0.20281728665207877,11,0.06575411358411021,2005-03-01,Resolved,1,3,2005,2,109,58,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2005
10398,0.40659340659340665,1.0,16,0.37277795873291536,2005-03-30,Shipped,1,3,2005,2,109,58,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Medium,2005
10401,0.3516483516483517,0.9492614879649892,5,0.23358334552636012,2005-04-03,On Hold,2,4,2005,2,109,58,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1,Brown,William,Medium,2005
10416,0.4505494505494506,0.8445021881838073,6,0.2708307752485723,2005-05-10,Shipped,2,5,2005,2,109,58,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Medium,2005
